1046	13368
1046	13387
1046	13392
1046	13447
1046	13585
1046	13638
1046	13667
1046	13937
1046	13988
1046	14078
1046	14523
1046	14922
1046	14950
1046	14979
1046	15118
1046	15231
1046	15347
1046	15454
1046	15661
1046	15731
1046	15845
1046	15907
1046	15938
1046	15997
1046	16083
1046	16174
1046	16273
1046	16422
1046	16449
1046	16469
1046	16486
1046	16801
1046	16928
1046	16987
1046	17059
1046	17334
1046	17396
1046	17452
1046	17551
1046	17625
1046	17658
1046	17665
1046	17730
1046	17815
1046	17853
1046	17867
1046	18049
1046	18154
1046	18203
1046	18502
1046	18598
1046	18615
1046	18708
1046	18740
1046	18913
1046	18925
1046	18938
1046	18949
1046	18975
1046	19340
1046	19346
1046	19394
1046	19505
1046	19621
1046	19709
1046	19717
1046	19730
1046	19832
1046	19955
1046	19962
1046	19998
1046	20001
1046	20121
1046	20125
1046	20409
1046	20456
1046	20655
1046	20822
1046	20835
1046	21009
1046	21054
1046	21127
1046	21164
1046	21301
1046	21360
1046	21461
1046	21483
1046	21516
1046	21539
1046	21542
1046	21552
1046	21624
1046	21634
1046	21710
1046	21863
1046	21869
1046	22005
1046	22046
1046	22088
1046	22098
1046	22133
1046	22143
1046	22148
1046	22250
1046	22268
1046	22279
1046	22311
1046	22497
1046	22524
1046	22609
1046	22867
1046	23017
1046	23036
1046	23094
1046	23113
1046	23233
1046	23255
1046	23257
1046	23319
1046	23325
1046	23382
1046	23479
1046	23499
1046	23503
1046	23712
1046	23714
1046	23868
1046	23952
1046	23981
1046	24058
1046	24333
1046	24584
1046	24706
1046	24767
1046	24779
1046	24836
1046	24980
1046	25096
1046	25134
1046	25186
1046	25204
1046	25222
1046	25387
1046	25508
1046	25544
1046	25565
1046	25597
1046	25897
1046	25975
1046	26045
1046	26278
1046	26308
1046	26312
1046	26323
1046	26560
1046	26594
1046	26851
1046	26867
1046	26886
1046	26890
1046	26984
1046	27079
1046	27139
1046	27158
1046	27214
1046	27230
1046	27239
1046	27307
1046	27563
1046	27692
1046	27728
1046	27787
1046	28073
1046	28208
1046	28244
1046	28445
1046	28533
1046	28569
1046	28596
1046	28697
1046	28820
1046	28974
1046	28984
1046	29006
1046	29018
1046	29065
1046	29167
1046	29501
1046	29680
1046	29719
1046	29883
1046	30028
1046	30080
1046	30264
1046	30356
1046	30374
1046	30415
1046	30561
1046	30715
1046	30886
1046	30895
1046	30923
1046	30956
1046	31030
1046	31196
1046	31200
1046	31213
1046	31272
1046	31469
1046	31787
1046	31895
1046	31923
1046	31992
1046	32320
1046	32375
1046	32492
1046	32521
1046	32558
1046	32626
1046	32699
1046	32765
1046	32791
1046	32895
1046	32904
1046	32987
1046	33088
1046	33116
1046	33272
1046	33485
1046	33629
1046	33670
1046	33788
1046	33868
1046	33926
1046	33982
1046	34260
1046	34303
1046	34373
1046	34459
1046	34473
1046	34525
1046	34616
1046	34676
1046	34678
1046	34692
1046	34698
1046	34708
1046	34807
1046	34860
1046	35107
1046	35138
1046	35257
1046	35260
1046	35285
1046	35434
1046	35522
1046	35604
1046	35685
1046	35898
1046	36022
1046	36092
1046	36338
1046	36428
1046	36467
1046	36618
1046	36663
1046	36717
1046	37048
1046	37150
1046	37185
1046	37209
1046	37238
1046	37338
1046	37356
1046	37414
1046	37555
1046	37559
1046	37588
1046	37620
1046	37656
1046	37682
1046	37696
1046	37804
1046	37837
1046	37885
1046	37925
1046	37944
1046	38042
1046	38062
1046	38153
1046	38158
1046	38222
1046	38341
1046	38425
1046	38490
1046	38503
1046	38696
1046	38708
1046	38904
1046	39310
1046	39311
1046	39347
1046	39441
1046	39476
1046	39501
1046	39515
1046	39570
1046	39593
1046	39848
1046	39942
1046	39969
1046	40059
1046	40101
1046	40189
1046	40232
1046	40233
1046	40255
1046	40305
1046	40363
1046	40427
1046	40450
1046	40452
1046	40479
1046	40549
1046	40608
1046	40684
1046	40859
1046	40934
1046	41036
1046	41052
1046	41086
1046	41196
1046	41239
1046	41254
1046	41294
1046	41361
1046	41366
1046	41390
1046	41476
1046	41526
1046	41763
1046	41872
1046	42009
1046	42125
1046	42165
1046	42277
1046	42460
1046	42504
1046	42642
1046	42662
1046	42913
1046	42986
1046	43010
1046	43074
1046	43080
1046	43124
1046	43167
1046	43169
1046	43186
1046	43299
1046	43527
1046	43728
1046	43858
1046	44029
1046	44086
1046	44101
1046	44145
1046	44179
1046	44204
1046	44224
1046	44249
1046	44276
1046	44359
1046	44372
1046	44398
1046	44426
1046	44429
1046	44479
1046	44747
1046	45064
1046	45098
1046	45132
1046	45188
1046	45215
1046	45238
1046	45246
1046	45351
1046	45525
1046	45677
1046	45705
1046	45892
1046	45893
1046	46057
1046	46237
1046	46273
1046	46287
1046	46296
1046	46458
1046	46476
1046	46575
1046	46673
1046	46719
1046	46955
1046	47109
1046	47158
1046	47322
1046	47353
1046	47370
1046	47533
1046	47586
1046	47639
1046	47643
1046	47650
1046	47660
1046	47675
1046	47718
1046	47732
1046	47963
1046	47999
1046	48033
1046	48117
1046	48139
1046	48218
1046	48261
1046	48276
1046	48442
1046	48652
1046	48720
1046	48989
1046	48995
1046	49074
1046	49144
1046	49341
1046	49426
1046	49461
1046	49593
1046	49628
1046	49630
1046	49669
1046	49678
1046	49702
1046	49727
1046	49818
1046	49865
1046	49906
1046	49918
1046	49957
1046	50046
1046	50123
1046	50139
1046	50282
1046	50284
1046	50287
1046	50294
1046	50305
1046	50482
1046	50489
1046	50507
1046	50638
1046	50730
1046	50807
1046	50986
1046	50995
1046	51000
1046	51081
1046	51100
1046	51227
1046	51331
1046	51431
1046	51605
1046	51625
1046	51694
1046	51789
1046	52018
1046	52022
1046	52190
1046	52287
1046	52320
1046	52498
1046	52520
1046	52525
1046	52793
1046	52828
1046	52854
1046	52953
1046	52981
1046	53081
1046	53140
1046	53351
1046	53378
1046	53443
1046	53484
1046	53499
1046	53502
1046	53584
1046	53633
1046	53641
1046	53660
1046	53698
1046	53711
1046	53842
1046	53929
1046	54115
1046	54141
1046	54228
1046	54241
1046	54270
1046	54319
1046	54400
1046	54530
1046	54635
1046	54805
1046	54810
1046	54929
1046	54947
1046	55028
1046	55224
1046	55234
1046	55284
1046	55374
1046	55442
1046	55480
1046	55616
1046	55646
1046	55676
1046	55767
1046	55771
1046	55794
1046	55998
1046	56010
1046	56186
1046	56192
1046	56426
1046	56455
1046	56496
1046	56567
1046	56588
1046	56621
1046	56645
1046	56646
1046	56652
1046	56690
1046	56778
1046	56826
1046	56827
1046	56954
1046	57100
1046	57246
1046	57348
1046	57500
1046	57543
1046	57562
1046	57613
1046	57834
1046	57850
1046	57874
1046	57972
1046	57979
1046	58231
1046	58261
1046	58330
1046	58417
1046	58497
1046	58540
1046	58766
1046	58787
1046	58802
1046	58905
1046	59014
1046	59044
1046	59053
1046	59055
1046	59082
1046	59152
1046	59317
1046	59323
1046	59411
1046	59525
1046	59605
1046	59792
1046	59880
1046	59910
1046	60092
1046	60221
1046	60790
1046	61012
1046	61177
1046	61231
1046	61277
1046	61280
1046	61393
1046	61401
1046	61409
1046	61413
1046	61429
1046	61443
1046	61510
1046	61723
1046	61871
1046	61903
1046	61911
1046	61964
1046	62007
1046	62034
1046	62115
1046	62175
1046	62190
1046	62326
1046	62379
1046	62390
1046	62420
1046	62458
1046	62584
1046	62693
1046	62923
1046	63169
1046	63317
1046	63352
1046	63432
1046	63440
1046	63521
1046	63530
1046	63546
1046	63710
1046	64056
1046	64066
1046	64147
1046	64168
1046	64281
1046	64367
1046	64368
1046	64468
1046	64502
1046	64595
1046	64598
1046	64635
1046	64651
1046	64703
1046	64731
1046	64784
1046	64854
1046	65072
1046	65101
1046	65181
1046	65183
1046	65209
1046	65241
1046	65244
1046	65394
1046	65398
1046	65431
1046	65453
1046	65722
1046	65727
1046	65779
1046	65796
1046	65798
1046	66135
1046	66223
1046	66288
1046	66334
1046	66397
1046	66400
1046	66413
1046	66593
1046	66635
1046	66931
1046	66973
1046	66998
1046	67031
1046	67102
1046	67301
1046	67617
1046	67701
1046	67742
1046	67801
1046	68171
1046	68233
1046	68277
1046	68325
1046	68338
1046	68355
1046	68384
1046	68390
1046	68443
1046	68542
1046	68612
1046	68681
1046	68714
1046	68721
1046	68775
1046	68886
1046	68909
1046	68941
1046	68953
1046	69320
1046	69428
1046	69564
1046	69568
1046	69622
1046	69687
1046	69734
1046	69784
1046	69785
1046	69786
1046	69860
1046	69956
1046	70072
1046	70154
1046	70210
1046	70239
1046	70353
1046	70399
1046	70406
1046	70447
1046	70465
1046	70486
1046	70518
1046	70520
1046	70589
1046	70593
1046	70696
1046	70699
1046	70739
1046	70764
1046	70896
1046	71002
1046	71192
1046	71214
1046	71234
1046	71362
1046	71377
1046	71381
1046	71400
1046	71546
1046	71756
1046	71901
1046	71971
1046	72134
1046	72163
1046	72241
1046	72244
1046	72265
1046	72302
1046	72316
1046	72349
1046	72356
1046	72405
1046	72449
1046	72454
1046	72568
1046	72689
1046	72696
1046	72959
1046	73081
1046	73094
1046	73111
1046	73155
1046	73301
1046	73327
1046	73431
1046	73529
1046	73671
1046	73758
1046	73792
1046	73871
1046	73987
1046	74064
1046	74129
1046	74152
1046	74202
1046	74333
1046	74397
1046	74658
1046	74703
1046	74714
1046	74752
1046	74796
1046	74918
1046	75186
1046	75262
1046	75277
1046	75290
1046	75316
1046	75363
1046	75370
1046	75377
1046	75435
1046	75469
1046	75501
1046	75549
1046	75609
1046	75741
1046	75783
1046	75785
1046	75896
1046	75967
1046	76019
1046	76041
1046	76054
1046	76069
1046	76100
1046	76159
1046	76254
1046	76271
1046	76381
1046	76392
1046	76431
1046	76568
1046	76614
1046	76656
1046	76823
1046	76935
1046	76954
1046	77003
1046	77039
1046	77061
1046	77126
1046	77142
1046	77147
1046	77187
1046	77194
1046	77313
1046	77314
1046	77348
1046	77431
1046	77449
1046	77468
1046	77551
1046	77650
1046	78066
1046	78110
1046	78285
1046	78391
1046	78394
1046	78427
1046	78458
1046	78639
1046	78658
1046	78722
1046	78729
1046	78806
1046	78918
1046	78984
1046	79046
1046	79243
1046	79258
1046	79280
1046	79422
1046	79456
1046	79647
1046	79699
1046	79704
1046	79731
1046	79745
1046	79855
1046	79986
1046	80025
1046	80187
1046	80233
1046	80314
1046	80345
1046	80359
1046	80408
1046	80412
1046	80673
1046	80837
1046	80842
1046	80861
1046	80930
1046	81299
1046	81378
1046	81397
1046	81436
1046	81460
1046	81639
1046	81641
1046	81830
1046	81903
1046	81924
1046	82036
1046	82087
1046	82169
1046	82303
1046	82453
1046	82531
1046	82573
1046	82647
1046	82701
1046	82720
1046	82771
1046	82860
1046	82879
1046	82887
1046	82914
1046	82952
1046	82975
1046	82990
1046	83119
1046	83189
1046	83225
1046	83344
1046	83490
1046	83584
1046	83593
1046	83645
1046	83691
1046	83702
1046	83703
1046	83789
1046	83934
1046	84004
1046	84185
1046	84408
1046	84453
1046	84477
1046	84629
1046	84683
1046	84712
1046	84761
1046	84799
1046	84868
1046	84946
1046	84967
1046	85085
1046	85272
1046	85285
1046	85431
1046	85445
1046	85451
1046	85580
1046	85615
1046	85959
1046	86233
1046	86454
1046	86514
1046	86584
1046	86586
1046	87011
1046	87063
1046	87102
1046	87241
1046	87419
1046	87496
1046	87516
1046	87552
1046	87617
1046	87639
1046	87696
1046	87721
1046	87828
1046	87925
1046	87964
1046	87985
1046	88036
1046	88093
1046	88156
1046	88179
1046	88246
1046	88339
1046	88366
1046	88402
1046	88410
1046	88521
1046	88633
1046	88795
1046	88799
1046	88887
1046	88961
1046	88991
1046	89116
1046	89143
1046	89287
1046	89323
1046	89375
1046	89392
1046	89402
1046	89414
1046	89439
1046	89538
1046	89658
1046	89692
1046	89767
1046	89774
1046	89802
1046	89881
1046	89945
1046	90026
1046	90382
1046	90460
1046	90531
1046	90554
1046	90679
1046	90878
1046	90942
1046	91006
1046	91068
1046	91145
1046	91209
1046	91398
1046	91419
1046	91526
1046	91590
1046	91659
1046	91690
1046	91739
1046	91751
1046	91843
1046	91964
1046	91982
1046	92185
1046	92408
1046	92446
1046	92496
1046	92501
1046	92524
1046	92645
1046	92727
1046	92957
1046	92958
1046	92996
1046	93004
1046	93144
1046	93156
1046	93171
1046	93271
1046	93401
1046	93425
1046	93461
1046	93505
1046	93516
1046	93530
1046	93534
1046	93550
1046	93586
1046	93587
1046	93670
1046	93731
1046	93734
1046	93830
1046	93904
1046	94002
1046	94174
1046	94178
1046	94187
1046	94311
1046	94387
1046	94390
1046	94557
1046	94559
1046	94580
1046	94583
1046	94588
1046	94613
1046	94676
1046	94763
1046	94825
1046	94901
1046	94994
1046	95281
1046	95289
1046	95324
1046	95327
1046	95445
1046	95665
1046	95685
1046	95752
1046	95870
1046	95900
1046	95969
1046	96024
1046	96314
1046	96375
1046	96439
1046	96457
1046	96501
1046	96714
1046	96746
1046	96875
1046	96884
1046	97119
1046	97133
1046	97158
1046	97198
1046	97251
1046	97356
1046	97373
1046	97422
1046	97458
1046	97478
1046	97535
1046	97833
1046	97904
1046	97977
1046	98070
1046	98271
1046	98318
1046	98325
1046	98579
1046	99034
1046	99061
1046	99077
1046	99159
1046	99168
1046	99248
1046	99481
1046	99499
1046	99537
1046	99554
1046	99595
1046	99625
1046	99627
1046	99673
1046	99720
1046	99770
1046	100055
1046	100194
1046	100229
1046	100325
1046	100374
1046	100395
1046	100517
1046	100551
1046	100624
1046	100766
1046	100954
1046	101102
1046	101229
1046	101281
1046	101284
1046	101299
1046	101388
1046	101425
1046	101587
1046	101701
1046	101813
1046	101878
1046	101936
1046	101994
1046	102083
1046	102117
1046	102119
1046	102270
1046	102516
1046	102526
1046	102542
1046	102662
1046	102749
1046	102776
1046	102850
1046	102898
1046	102905
1046	102946
1046	103290
1046	103387
1046	103521
1046	103535
1046	103562
1046	103576
1046	103687
1046	103730
1046	103756
1046	103943
1046	104005
1046	104011
1046	104493
1046	104613
1046	104633
1046	104782
1046	104786
1046	104811
1046	104812
1046	104862
1046	104881
1046	104913
1046	104922
1046	105075
1046	105195
1046	105199
1046	105225
1046	105311
1046	105428
1046	105468
1046	105509
1046	105648
1046	105723
1046	105798
1046	105883
1046	105949
1046	106027
1046	106068
1046	106192
1046	106196
1046	106333
1046	106425
1046	106448
1046	106451
1046	106478
1046	106482
1046	106570
1046	106630
1046	106633
1046	106635
1046	106727
1046	106752
1046	106800
1046	106804
1046	106846
1046	106960
1046	107137
1046	107145
1046	107168
1046	107169
1046	107211
1046	107331
1046	107369
1046	107379
1046	107444
1046	107508
1046	107566
1046	107579
1046	107605
1046	107739
1046	107774
1046	107905
1046	107908
1046	107935
1046	107991
1046	107993
1046	108008
1046	108060
1046	108064
1046	108362
1046	108393
1046	108413
1046	108484
1046	108491
1046	108605
1046	108606
1046	108643
1046	108675
1046	108696
1046	108803
1046	108862
1046	108878
1046	108922
1046	108942
1046	109137
1046	109310
1046	109316
1046	109338
1046	109357
1046	109371
1046	109374
1046	109441
1046	109488
1046	109521
1046	109548
1046	109599
1046	109745
1046	109824
1046	109928
1046	109979
1046	110240
1046	110565
1046	110640
1046	111089
1046	111158
1046	111259
1046	111413
1046	111436
1046	111447
1046	111507
1046	111520
1046	111653
1046	111787
1046	111798
1046	111851
1046	111962
1046	111982
1046	112057
1046	112132
1046	112149
1046	112242
1046	112247
1046	112267
1046	112337
1046	112352
1046	112461
1046	112557
1046	112636
1046	112674
1046	112771
1046	113020
1046	113084
1046	113158
1046	113160
1046	113205
1046	113344
1046	113403
1046	113594
1046	113651
1046	113681
1046	113692
1046	113693
1046	113767
1046	113781
1046	113821
1046	113957
1046	113987
1046	114000
1046	114185
1046	114352
1046	114384
1046	114479
1046	114544
1046	114869
1046	114890
1046	114958
1046	114996
1046	115117
1046	115565
1046	115584
1046	115589
1046	115644
1046	115711
1046	115847
1046	115901
1046	115911
1046	115913
1046	115971
1046	115981
1046	115993
1046	116125
1046	116244
1046	116403
1046	116408
1046	116540
1046	116617
1046	116731
1046	116762
1046	117127
1046	117188
1046	117205
1046	117222
1046	117247
1046	117281
1046	117326
1046	117405
1046	117420
1046	117437
1046	117474
1046	117517
1046	117542
1046	117561
1046	117582
1046	117776
1046	117955
1046	118069
1046	118224
1046	118278
1046	118386
1046	118389
1046	118434
1046	118435
1046	118558
1046	118602
1046	119078
1046	119149
1046	119221
1046	119236
1046	119319
1046	119347
1046	119521
1046	119569
1046	119689
1046	119704
1046	119750
1046	119856
1046	119907
1046	119940
1046	119977
1046	120056
1046	120083
1046	120097
1046	120233
1046	120409
1046	120548
1046	120555
1046	120591
1046	120737
1046	120804
1046	120866
1046	120948
1046	120976
1046	121055
1046	121102
1046	121152
1046	121177
1046	121197
1046	121203
1046	121220
1046	121303
1046	121342
1046	121394
1046	121453
1046	121602
1046	121647
1046	121714
1046	121763
1046	122071
1046	122208
1046	122382
1046	122465
1046	122685
1046	122719
1046	122934
1046	123012
1046	123069
1046	123083
1046	123116
1046	123134
1046	123638
1046	123678
1046	123747
1046	123792
1046	123814
1046	123839
1046	123847
1046	123903
1046	123960
1046	124031
1046	124137
1046	124272
1046	124358
1046	124379
1046	124527
1046	124647
1046	124679
1046	124784
1046	124823
1046	124920
1046	124930
1046	124990
1046	125174
1046	125218
1046	125224
1046	125438
1046	125460
1046	125973
1046	125979
1046	125998
1046	126106
1046	126318
1046	126699
1046	126779
1046	126840
1046	126999
1046	127047
1046	127153
1046	127235
1046	127289
1046	127344
1046	127386
1046	127427
1046	127494
1046	127530
1046	127582
1046	127617
1046	127689
1046	127725
1046	127942
1046	128087
1046	128206
1046	128354
1046	128439
1046	128519
1046	128844
1046	128895
1046	128974
1046	129013
1046	129024
1046	129084
1046	129188
1046	129251
1046	129301
1046	129374
1046	129443
1046	129488
1046	129492
1046	129545
1046	129610
1046	129621
1046	129689
1046	129693
1046	129745
1046	129949
1046	130012
1046	130099
1046	130259
1046	130281
1046	130416
1046	130440
1046	130456
1046	130598
1046	130645
1046	130664
1046	130677
1046	130702
1046	130735
1046	130744
1046	130899
1046	131054
1046	131141
1046	131387
1046	131504
1046	131525
1046	131547
1046	131612
1046	131637
1046	131646
1046	131681
1046	131770
1046	131849
1046	131900
1046	131923
1046	131993
1046	132011
1046	132045
1046	132186
1046	132245
1046	132312
1046	132372
1046	132547
1046	132672
1046	132687
1046	132736
1046	132853
1046	132889
1046	132913
1046	132969
1046	133033
1046	133035
1046	133149
1046	133208
1046	133371
1046	133579
1046	133585
1046	133645
1046	133875
1046	133908
1046	134091
1046	134109
1046	134196
1046	134327
1046	134452
1046	134525
1046	134668
1046	134727
1046	134770
1046	134848
1046	134864
1046	134868
1046	135037
1046	135134
1046	135225
1046	135268
1046	135319
1046	135395
1046	135431
1046	135546
1046	135560
1046	135562
1046	135581
1046	135623
1046	135669
1046	135873
1046	135984
1046	136091
1046	136096
1046	136105
1046	136157
1046	136233
1046	136244
1046	136257
1046	136272
1046	136333
1046	136349
1046	136436
1046	136449
1046	136479
1046	136512
1046	136605
1046	136857
1046	136926
1046	137218
1046	137351
1046	137428
1046	137432
1046	137452
1046	137506
1046	137524
1046	137584
1046	137725
1046	137763
1046	137820
1046	138108
1046	138177
1046	138269
1046	138300
1046	138318
1046	138457
1046	138495
1046	138546
1046	138547
1046	138565
1046	138679
1046	138815
1046	138962
1046	139043
1046	139090
1046	139165
1046	139272
1046	139349
1046	139501
1046	139673
1046	139884
1046	140043
1046	140076
1046	140232
1046	140393
1046	140420
1046	140730
1046	140786
1046	140830
1046	140925
1046	140928
1046	141110
1046	141137
1046	141273
1046	141274
1046	141541
1046	141575
1046	141646
1046	141776
1046	141815
1046	141876
1046	142050
1046	142146
1046	142209
1046	142258
1046	142434
1046	142436
1046	142579
1046	142588
1046	142618
1046	142626
1046	143098
1046	143112
1046	143122
1046	143125
1046	143367
1046	143393
1046	143488
1046	143514
1046	143559
1046	143623
1046	143648
1046	143777
1046	143793
1046	144022
1046	144222
1046	144268
1046	144305
1046	144330
1046	144333
1046	144392
1046	144533
1046	144607
1046	144655
1046	144709
1046	144795
1046	144798
1046	145089
1046	145109
1046	145152
1046	145317
1046	145581
1046	145920
1046	145931
1046	146097
1046	146253
1046	146294
1046	146404
1046	146496
1046	146508
1046	146523
1046	146605
1046	146828
1046	146878
1046	147033
1046	147052
1046	147129
1046	147164
1046	147182
1046	147191
1046	147266
1046	147298
1046	147337
1046	147405
1046	147511
1046	147554
1046	147576
1046	147699
1046	147724
1046	147759
1046	148331
1046	148340
1046	148342
1046	148559
1046	148563
1046	148582
1046	148617
1046	148739
1046	148797
1046	148826
1046	148869
1046	148913
1046	148973
1046	149015
1046	149040
1046	149095
1046	149216
1046	149285
1046	149308
1046	149393
1046	149411
1046	149420
1046	149625
1046	149710
1046	149796
1046	149857
1046	149945
1046	150126
1046	150176
1046	150201
1046	150331
1046	150352
1046	150482
1046	150537
1046	150607
1046	150650
1046	151021
1046	151130
1046	151157
1046	151179
1046	151251
1046	151351
1046	151397
1046	151500
1046	151524
1046	151689
1046	151772
1046	151888
1046	152181
1046	152462
1046	152547
1046	152619
1046	152656
1046	152657
1046	152774
1046	152775
1046	152806
1046	152826
1046	152831
1046	152969
1046	152999
1046	153004
1046	153010
1046	153054
1046	153067
1046	153084
1046	153095
1046	153228
1046	153261
1046	153367
1046	153519
1046	153549
1046	153595
1046	153600
1046	153602
1046	153723
1046	153864
1046	153902
1046	154035
1046	154052
1046	154171
1046	154173
1046	154197
1046	154252
1046	154540
1046	154549
1046	154567
1046	154620
1046	154750
1046	154756
1046	154790
1046	154794
1046	154948
1046	155025
1046	155042
1046	155093
1046	155243
1046	155299
1046	155326
1046	155428
1046	155510
1046	155512
1046	155526
1046	155765
1046	155808
1046	155844
1046	155914
1046	155930
1046	155998
1046	156148
1046	156155
1046	156180
1046	156489
1046	156501
1046	156520
1046	156529
1046	156837
1046	156855
1046	156866
1046	156868
1046	156911
1046	157092
1046	157250
1046	157338
1046	157409
1046	157447
1046	157555
1046	157627
1046	157670
1046	157761
1046	157769
1046	157923
1046	158111
1046	158140
1046	158152
1046	158164
1046	158172
1046	158290
1046	158363
1046	158432
1046	158562
1046	158564
1046	158777
1046	158819
1046	158829
1046	159068
1046	159157
1046	159420
1046	159424
1046	159505
1046	159527
1046	159559
1046	159562
1046	159650
1046	159750
1046	159862
1046	159898
1046	159914
1046	159916
1046	159945
1046	159961
1046	160156
1046	160209
1046	160311
1046	160372
1046	160478
1046	160479
1046	160546
1046	160588
1046	160607
1046	160629
1046	160711
1046	160801
1046	160802
1046	160809
1046	160858
1046	160864
1046	160908
1046	161018
1046	161019
1046	161032
1046	161268
1046	161314
1046	161353
1046	161417
1046	161895
1046	161915
1046	162014
1046	162205
1046	162226
1046	162387
1046	162436
1046	162514
1046	162602
1046	162629
1046	162637
1046	162716
1046	162717
1046	162737
1046	162856
1046	163262
1046	163331
1046	163352
1046	163374
1046	163484
1046	163517
1046	163771
1046	163797
1046	163900
1046	164016
1046	164059
1046	164218
1046	164219
1046	164239
1046	164253
1046	164303
1046	164390
1046	164528
1046	164589
1046	164598
1046	164947
1046	164997
1046	165013
1046	165258
1046	165327
1046	165432
1046	165436
1046	165440
1046	165526
1046	165549
1046	165569
1046	165657
1046	165726
1046	165830
1046	165886
1046	165893
1046	165931
1046	166182
1046	166259
1046	166356
1046	166380
1046	166427
1046	166481
1046	166576
1046	166582
1046	166612
1046	166720
1046	166888
1046	166899
1046	166917
1046	166955
1046	167023
1046	167134
1046	167543
1046	167550
1046	167610
1046	167643
1046	167760
1046	167792
1046	167804
1046	167909
1046	167997
1046	168031
1046	168055
1046	168059
1046	168538
1046	168570
1046	168833
1046	168990
1046	168992
1046	169082
1046	169093
1046	169112
1046	169150
1046	169156
1046	169242
1046	169326
1046	169433
1046	169505
1046	169592
1046	169644
1046	169683
1046	169745
1046	169905
1046	170039
1046	170118
1046	170138
1046	170225
1046	170345
1046	170571
1046	170588
1046	170600
1046	170663
1046	170727
1046	170932
1046	171014
1046	171026
1046	171046
1046	171086
1046	171100
1046	171336
1046	171420
1046	171469
1046	171551
1046	171580
1046	171742
1046	171827
1046	171953
1046	172155
1046	172187
1046	172193
1046	172491
1046	172509
1046	172526
1046	172570
1046	172599
1046	172745
1046	172929
1046	172949
1046	173000
1046	173041
1046	173200
1046	173229
1046	173384
1046	173387
1046	173480
1046	173603
1046	173689
1046	173729
1046	173788
1046	173847
1046	173988
1046	173992
1046	174005
1046	174115
1046	174141
1046	174150
1046	174203
1046	174346
1046	174531
1046	174543
1046	174556
1046	174792
1046	174821
1046	174834
1046	175110
1046	175134
1046	175144
1046	175216
1046	175230
1046	175233
1046	175584
1046	175664
1046	175711
1046	175915
1046	176045
1046	176100
1046	176143
1046	176223
1046	176288
1046	176293
1046	176294
1046	176328
1046	176560
1046	176646
1046	176674
1046	176702
1046	176710
1046	176983
1046	176987
1046	177006
1046	177209
1046	177238
1046	177243
1046	177265
1046	177267
1046	177370
1046	177410
1046	177518
1046	177574
1046	177656
1046	177729
1046	177803
1046	177823
1046	177834
1046	178135
1046	178192
1046	178252
1046	178255
1046	178291
1046	178308
1046	178490
1046	178525
1046	178603
1046	178645
1046	178776
1046	178799
1046	178803
1046	179025
1046	179139
1046	179153
1046	179346
1046	179408
1046	179432
1046	179539
1046	179727
1046	179759
1046	180025
1046	180068
1046	180151
1046	180295
1046	180326
1046	180373
1046	180568
1046	180749
1046	180786
1046	180794
1046	180795
1046	180807
1046	180864
1046	180874
1046	180938
1046	180957
1046	181023
1046	181243
1046	181281
1046	181309
1046	181439
1046	181462
1046	181517
1046	181527
1046	181689
